source,target,actors_common,genres_common,similaridade,rating_media,peso,peso_bf
tt0015102,tt0017097,2,0,4,2.7,0.25,0.25
tt0003639,tt0004723,2,1,5,0.0,0.2,0.2
tt0003643,tt0007502,2,1,5,3.2,0.2,0.2
tt0003643,tt0007905,2,1,5,3.2,0.2,0.2
tt0003643,tt0008673,2,1,5,3.2,0.2,0.2
tt0003643,tt0013834,2,1,5,6.25,0.2,0.2
tt0003643,tt0017055,2,1,5,3.2,0.2,0.2
tt0003890,tt0007502,2,1,5,2.9,0.2,0.2
tt0003890,tt0007905,2,1,5,2.9,0.2,0.2
tt0003890,tt0017055,2,1,5,2.9,0.2,0.2
tt0005059,tt0006437,2,1,5,7.0,0.2,0.2
tt0005059,tt0007226,2,1,5,3.25,0.2,0.2
tt0005059,tt0007242,2,1,5,3.25,0.2,0.2
tt0005059,tt0007398,2,1,5,3.25,0.2,0.2
tt0005059,tt0007452,2,1,5,3.25,0.2,0.2
tt0005059,tt0007502,2,1,5,3.25,0.2,0.2
tt0005059,tt0021374,2,2,6,6.15,0.166667,0.166667
tt0005063,tt0005103,2,1,5,0.0,0.2,0.2
tt0005063,tt0006098,2,1,5,0.0,0.2,0.2
tt0005063,tt0006437,2,1,5,3.75,0.2,0.2
tt0005063,tt0007226,2,1,5,0.0,0.2,0.2
tt0005063,tt0007242,2,1,5,0.0,0.2,0.2
tt0005063,tt0007398,2,1,5,0.0,0.2,0.2
tt0005063,tt0008673,2,1,5,0.0,0.2,0.2
tt0005063,tt0021374,2,1,5,2.9,0.2,0.2
tt0005103,tt0006020,2,1,5,0.0,0.2,0.2
tt0005103,tt0006098,2,1,5,0.0,0.2,0.2
tt0005103,tt0006243,2,1,5,2.8,0.2,0.2
tt0005103,tt0006615,2,1,5,0.0,0.2,0.2
tt0005103,tt0007242,2,1,5,0.0,0.2,0.2
tt0005103,tt0007378,2,1,5,0.0,0.2,0.2
tt0005103,tt0007502,2,1,5,0.0,0.2,0.2
tt0005103,tt0008573,2,1,5,0.0,0.2,0.2
tt0006017,tt0006243,2,1,5,2.8,0.2,0.2
tt0006017,tt0007378,2,1,5,0.0,0.2,0.2
tt0006017,tt0007398,2,1,5,0.0,0.2,0.2
tt0006017,tt0007452,2,1,5,0.0,0.2,0.2
tt0006017,tt0007502,2,1,5,0.0,0.2,0.2
tt0006020,tt0006615,2,1,5,0.0,0.2,0.2
tt0006020,tt0007378,2,1,5,0.0,0.2,0.2
tt0006020,tt0007398,2,1,5,0.0,0.2,0.2
tt0006020,tt0008573,2,1,5,0.0,0.2,0.2
tt0006098,tt0006615,2,1,5,0.0,0.2,0.2
tt0006098,tt0007226,2,1,5,0.0,0.2,0.2
tt0006098,tt0007398,2,1,5,0.0,0.2,0.2
tt0006098,tt0007905,2,1,5,0.0,0.2,0.2
tt0006098,tt0008573,2,1,5,0.0,0.2,0.2
tt0006098,tt0008673,2,1,5,0.0,0.2,0.2
tt0006098,tt0008676,2,1,5,0.0,0.2,0.2
tt0006243,tt0007226,2,1,5,2.8,0.2,0.2
tt0006243,tt0007242,2,1,5,2.8,0.2,0.2
tt0006243,tt0007452,2,1,5,2.8,0.2,0.2
tt0006243,tt0021374,2,1,5,5.7,0.2,0.2
tt0006437,tt0006615,2,1,5,3.75,0.2,0.2
tt0006437,tt0007242,2,1,5,3.75,0.2,0.2
tt0006437,tt0008573,2,1,5,3.75,0.2,0.2
tt0006615,tt0007398,2,1,5,0.0,0.2,0.2
tt0006615,tt0007502,2,1,5,0.0,0.2,0.2
tt0007226,tt0007242,2,1,5,0.0,0.2,0.2
tt0007226,tt0007378,2,1,5,0.0,0.2,0.2
tt0007226,tt0007452,2,1,5,0.0,0.2,0.2
tt0007226,tt0007502,2,1,5,0.0,0.2,0.2
tt0007226,tt0008673,2,1,5,0.0,0.2,0.2
tt0007226,tt0021374,2,1,5,2.9,0.2,0.2
tt0007242,tt0008676,2,1,5,0.0,0.2,0.2
tt0007378,tt0021374,2,1,5,2.9,0.2,0.2
tt0007398,tt0007452,2,1,5,0.0,0.2,0.2
tt0007398,tt0007502,2,1,5,0.0,0.2,0.2
tt0007398,tt0008573,2,1,5,0.0,0.2,0.2
tt0007452,tt0007905,2,1,5,0.0,0.2,0.2
tt0007452,tt0008676,2,1,5,0.0,0.2,0.2
tt0007502,tt0008573,2,1,5,0.0,0.2,0.2
tt0007502,tt0008673,2,1,5,0.0,0.2,0.2
tt0007502,tt0008676,2,1,5,0.0,0.2,0.2
tt0007905,tt0008673,2,1,5,0.0,0.2,0.2
tt0007905,tt0008676,2,1,5,0.0,0.2,0.2
tt0007905,tt0017055,2,1,5,0.0,0.2,0.2
tt0008573,tt0011281,2,0,4,2.25,0.25,0.25
tt0008573,tt0011696,2,1,5,0.0,0.2,0.2
tt0008673,tt0008676,2,1,5,0.0,0.2,0.2
tt0010058,tt0010122,2,1,5,3.35,0.2,0.2
tt0010058,tt0010277,2,1,5,3.35,0.2,0.2
tt0010058,tt0012747,2,1,5,6.6,0.2,0.2
tt0010058,tt0016528,2,1,5,3.35,0.2,0.2
tt0010122,tt0016528,2,1,5,0.0,0.2,0.2
tt0010277,tt0010916,2,1,5,0.0,0.2,0.2
tt0010825,tt0010916,2,1,5,0.0,0.2,0.2
tt0010825,tt0011289,2,0,4,0.0,0.25,0.25
tt0011231,tt0011281,2,0,4,2.25,0.25,0.25
tt0011281,tt0011696,2,0,4,2.25,0.25,0.25
tt0011289,tt0016528,2,0,4,0.0,0.25,0.25
tt0013525,tt0015394,2,1,5,2.1,0.2,0.2
tt0013834,tt0015403,2,1,5,3.05,0.2,0.2
tt0015394,tt0016390,2,2,6,6.05,0.166667,0.166667
tt0015403,tt0016842,2,1,5,0.0,0.2,0.2
tt0015403,tt0018409,2,1,5,0.0,0.2,0.2
tt0015403,tt0021559,2,2,6,2.85,0.166667,0.166667
tt0015920,tt0016390,2,1,5,3.95,0.2,0.2
tt0016528,tt0016667,2,0,4,0.0,0.25,0.25
tt0016797,tt0016842,2,1,5,0.0,0.2,0.2
tt0016842,tt0021371,2,1,5,3.05,0.2,0.2
tt0021371,tt0021559,2,1,5,5.9,0.2,0.2
tt0003643,tt0005573,2,1,5,3.2,0.2,0.2
tt0003643,tt0005613,2,1,5,6.3,0.2,0.2
tt0003643,tt0013985,2,1,5,3.2,0.2,0.2
tt0003890,tt0005613,2,1,5,6.0,0.2,0.2
tt0003890,tt0005700,2,0,4,5.75,0.25,0.25
tt0003890,tt0013985,2,1,5,2.9,0.2,0.2
tt0003890,tt0016968,2,1,5,2.9,0.2,0.2
tt0004223,tt0005700,2,2,6,5.95,0.166667,0.166667
tt0004223,tt0012170,2,0,4,3.1,0.25,0.25
tt0004972,tt0005573,2,1,5,3.05,0.2,0.2
tt0004972,tt0005613,2,1,5,6.15,0.2,0.2
tt0004972,tt0008021,2,1,5,3.05,0.2,0.2
tt0004972,tt0008786,2,0,4,6.05,0.25,0.25
tt0004972,tt0011163,2,1,5,5.9,0.2,0.2
tt0004972,tt0012877,2,0,4,5.45,0.25,0.25
tt0004972,tt0013071,2,1,5,4.4,0.2,0.2
tt0004972,tt0013985,2,1,5,3.05,0.2,0.2
tt0005573,tt0005613,2,1,5,3.1,0.2,0.2
tt0005573,tt0005719,2,1,5,2.85,0.2,0.2
tt0005573,tt0007368,2,1,5,3.15,0.2,0.2
tt0005573,tt0013985,2,1,5,0.0,0.2,0.2
tt0005573,tt0014158,2,1,5,3.75,0.2,0.2
tt0005613,tt0006564,2,1,5,5.65,0.2,0.2
tt0005613,tt0008021,2,1,5,3.1,0.2,0.2
tt0005613,tt0008519,2,1,5,6.2,0.2,0.2
tt0005613,tt0010581,2,1,5,3.1,0.2,0.2
tt0005613,tt0011163,2,1,5,5.95,0.2,0.2
tt0005613,tt0012844,2,0,4,3.1,0.25,0.25
tt0005613,tt0012926,2,1,5,6.65,0.2,0.2
tt0005613,tt0013985,2,1,5,3.1,0.2,0.2
tt0005613,tt0015279,2,1,5,3.1,0.2,0.2
tt0005613,tt0018041,2,1,5,3.1,0.2,0.2
tt0005700,tt0005719,2,0,4,5.7,0.25,0.25
tt0005700,tt0005853,2,0,4,5.05,0.25,0.25
tt0005719,tt0010581,2,1,5,2.85,0.2,0.2
tt0005853,tt0006509,2,1,5,4.8,0.2,0.2
tt0005853,tt0006564,2,1,5,4.75,0.2,0.2
tt0005853,tt0012170,2,1,5,2.2,0.2,0.2
tt0006509,tt0007877,2,1,5,2.6,0.2,0.2
tt0006509,tt0008779,2,1,5,2.6,0.2,0.2
tt0006509,tt0010581,2,1,5,2.6,0.2,0.2
tt0006509,tt0012844,2,0,4,2.6,0.25,0.25
tt0006564,tt0008519,2,2,6,5.65,0.166667,0.166667
tt0006564,tt0009861,2,2,6,3.65,0.166667,0.166667
tt0007043,tt0010662,2,2,6,2.7,0.166667,0.166667
tt0007502,tt0007877,2,1,5,0.0,0.2,0.2
tt0007502,tt0008021,2,1,5,0.0,0.2,0.2
tt0007502,tt0011163,2,1,5,2.85,0.2,0.2
tt0007502,tt0011672,2,1,5,0.0,0.2,0.2
tt0007502,tt0012877,2,0,4,2.4,0.25,0.25
tt0007823,tt0007905,2,1,5,0.0,0.2,0.2
tt0007823,tt0008049,2,0,4,0.0,0.25,0.25
tt0007823,tt0008188,2,1,5,3.15,0.2,0.2
tt0007823,tt0011163,2,1,5,2.85,0.2,0.2
tt0007823,tt0011672,2,1,5,0.0,0.2,0.2
tt0007823,tt0012877,2,0,4,2.4,0.25,0.25
tt0007823,tt0013289,2,1,5,0.0,0.2,0.2
tt0007877,tt0008021,2,1,5,0.0,0.2,0.2
tt0007877,tt0008188,2,1,5,3.15,0.2,0.2
tt0007877,tt0011163,2,1,5,2.85,0.2,0.2
tt0007877,tt0012877,2,0,4,2.4,0.25,0.25
tt0007877,tt0013404,2,0,4,3.2,0.25,0.25
tt0007877,tt0022416,2,1,5,3.15,0.2,0.2
tt0007905,tt0008049,2,0,4,0.0,0.25,0.25
tt0007905,tt0008188,2,1,5,3.15,0.2,0.2
tt0007905,tt0011672,2,1,5,0.0,0.2,0.2
tt0007905,tt0013417,2,1,5,0.0,0.2,0.2
tt0008021,tt0008188,2,2,6,3.15,0.166667,0.166667
tt0008021,tt0008519,2,1,5,3.1,0.2,0.2
tt0008021,tt0008786,2,1,5,3.0,0.2,0.2
tt0008021,tt0012675,2,2,6,3.1,0.166667,0.166667
tt0008021,tt0012926,2,1,5,3.55,0.2,0.2
tt0008021,tt0013071,2,1,5,1.35,0.2,0.2
tt0008021,tt0015279,2,2,6,0.0,0.166667,0.166667
tt0008021,tt0018041,2,2,6,0.0,0.166667,0.166667
tt0008049,tt0008188,2,0,4,3.15,0.25,0.25
tt0008049,tt0008519,2,1,5,3.1,0.2,0.2
tt0008049,tt0008786,2,0,4,3.0,0.25,0.25
tt0008049,tt0013686,2,0,4,0.0,0.25,0.25
tt0008049,tt0023908,2,0,4,3.2,0.25,0.25
tt0008188,tt0011163,2,1,5,6.0,0.2,0.2
tt0008188,tt0011672,2,1,5,3.15,0.2,0.2
tt0008188,tt0012877,2,0,4,5.55,0.25,0.25
tt0008188,tt0013417,2,1,5,3.15,0.2,0.2
tt0008188,tt0013686,2,2,6,3.15,0.166667,0.166667
tt0008188,tt0016968,2,1,5,3.15,0.2,0.2
tt0008188,tt0023908,2,1,5,6.35,0.2,0.2
tt0008519,tt0008786,2,0,4,6.1,0.25,0.25
tt0008519,tt0011163,2,2,6,5.95,0.166667,0.166667
tt0008519,tt0011672,2,1,5,3.1,0.2,0.2
tt0008519,tt0011763,2,1,5,3.1,0.2,0.2
tt0008519,tt0012926,2,1,5,6.65,0.2,0.2
tt0008519,tt0013686,2,1,5,3.1,0.2,0.2
tt0008519,tt0014202,2,1,5,6.1,0.2,0.2
tt0008519,tt0015279,2,1,5,3.1,0.2,0.2
tt0008519,tt0015569,2,2,6,5.6,0.166667,0.166667
tt0008519,tt0018041,2,1,5,3.1,0.2,0.2
tt0008519,tt0023908,2,1,5,6.3,0.2,0.2
tt0008779,tt0022416,2,1,5,3.15,0.2,0.2
tt0008786,tt0011163,2,0,4,5.85,0.25,0.25
tt0008786,tt0011672,2,0,4,3.0,0.25,0.25
tt0008786,tt0012877,2,0,4,5.4,0.25,0.25
tt0008786,tt0023908,2,0,4,6.2,0.25,0.25
tt0009999,tt0023908,2,2,6,3.2,0.166667,0.166667
tt0010581,tt0012844,2,0,4,0.0,0.25,0.25
tt0010662,tt0011181,2,2,6,2.7,0.166667,0.166667
tt0010662,tt0016377,2,1,5,5.7,0.2,0.2
tt0011163,tt0012844,2,1,5,2.85,0.2,0.2
tt0011163,tt0012926,2,1,5,6.4,0.2,0.2
tt0011163,tt0013071,2,2,6,4.2,0.166667,0.166667
tt0011163,tt0015279,2,1,5,2.85,0.2,0.2
tt0011163,tt0018041,2,1,5,2.85,0.2,0.2
tt0011181,tt0011234,2,1,5,2.6,0.2,0.2
tt0011181,tt0011672,2,1,5,0.0,0.2,0.2
tt0011181,tt0012170,2,1,5,0.0,0.2,0.2
tt0011181,tt0013404,2,0,4,3.2,0.25,0.25
tt0011181,tt0013985,2,1,5,0.0,0.2,0.2
tt0011181,tt0023908,2,2,6,3.2,0.166667,0.166667
tt0011234,tt0011672,2,1,5,2.6,0.2,0.2
tt0011234,tt0012675,2,1,5,5.7,0.2,0.2
tt0011234,tt0013985,2,1,5,2.6,0.2,0.2
tt0011234,tt0014187,2,0,4,5.9,0.25,0.25
tt0011234,tt0023908,2,1,5,5.8,0.2,0.2
tt0011672,tt0013985,2,1,5,0.0,0.2,0.2
tt0011763,tt0014202,2,1,5,3.0,0.2,0.2
tt0011763,tt0015569,2,1,5,2.5,0.2,0.2
tt0012675,tt0012758,2,0,4,3.1,0.25,0.25
tt0012675,tt0012877,2,0,4,5.5,0.25,0.25
tt0012675,tt0012952,2,2,6,6.25,0.166667,0.166667
tt0012675,tt0013417,2,1,5,3.1,0.2,0.2
tt0012675,tt0013908,2,2,6,6.4,0.166667,0.166667
tt0012675,tt0020672,2,1,5,5.55,0.2,0.2
tt0012675,tt0022861,2,1,5,5.35,0.2,0.2
tt0012675,tt0023908,2,1,5,6.3,0.2,0.2
tt0012758,tt0013404,2,0,4,3.2,0.25,0.25
tt0012758,tt0014463,2,0,4,3.2,0.25,0.25
tt0012758,tt0020672,2,0,4,2.45,0.25,0.25
tt0012758,tt0023908,2,0,4,3.2,0.25,0.25
tt0012844,tt0012877,2,0,4,2.4,0.25,0.25
tt0012877,tt0013071,2,0,4,3.75,0.25,0.25
tt0012877,tt0013908,2,0,4,5.7,0.25,0.25
tt0012926,tt0013898,2,1,5,3.55,0.2,0.2
tt0012926,tt0014202,2,1,5,6.55,0.2,0.2
tt0012926,tt0015279,2,1,5,3.55,0.2,0.2
tt0012926,tt0015491,2,1,5,6.9,0.2,0.2
tt0012926,tt0017317,2,1,5,3.55,0.2,0.2
tt0012926,tt0018041,2,1,5,3.55,0.2,0.2
tt0012952,tt0013071,2,1,5,4.5,0.2,0.2
tt0012952,tt0013404,2,0,4,6.35,0.25,0.25
tt0012952,tt0015499,2,1,5,6.45,0.2,0.2
tt0012952,tt0019475,2,1,5,3.15,0.2,0.2
tt0013071,tt0013686,2,1,5,1.35,0.2,0.2
tt0013071,tt0019475,2,1,5,1.35,0.2,0.2
tt0013289,tt0015499,2,1,5,3.3,0.2,0.2
tt0013404,tt0016827,2,0,4,6.6,0.25,0.25
tt0013404,tt0017428,2,0,4,3.2,0.25,0.25
tt0013404,tt0018041,2,0,4,3.2,0.25,0.25
tt0013404,tt0018601,2,0,4,6.45,0.25,0.25
tt0013404,tt0020672,2,0,4,5.65,0.25,0.25
tt0013404,tt0023908,2,0,4,6.4,0.25,0.25
tt0013404,tt0029321,2,0,4,6.6,0.25,0.25
tt0013404,tt0029895,2,0,4,6.45,0.25,0.25
tt0013417,tt0013908,2,1,5,3.3,0.2,0.2
tt0013417,tt0014187,2,0,4,3.3,0.25,0.25
tt0013592,tt0013985,2,1,5,3.05,0.2,0.2
tt0013592,tt0014463,2,1,5,6.25,0.2,0.2
tt0013592,tt0017317,2,1,5,3.05,0.2,0.2
tt0013628,tt0013985,2,1,5,0.0,0.2,0.2
tt0013628,tt0018039,2,1,5,0.0,0.2,0.2
tt0013686,tt0023908,2,1,5,3.2,0.2,0.2
tt0013898,tt0014202,2,1,5,3.0,0.2,0.2
tt0013898,tt0015491,2,1,5,3.35,0.2,0.2
tt0013898,tt0015569,2,1,5,2.5,0.2,0.2
tt0013898,tt0015632,2,1,5,3.3,0.2,0.2
tt0013898,tt0027377,2,1,5,2.85,0.2,0.2
tt0013985,tt0014143,2,1,5,0.0,0.2,0.2
tt0013985,tt0017317,2,1,5,0.0,0.2,0.2
tt0013985,tt0018039,2,1,5,0.0,0.2,0.2
tt0013985,tt0023908,2,1,5,3.2,0.2,0.2
tt0014143,tt0021149,2,1,5,2.85,0.2,0.2
tt0014158,tt0014187,2,0,4,7.05,0.25,0.25
tt0014187,tt0014202,2,0,4,6.3,0.25,0.25
tt0014187,tt0014463,2,1,5,6.5,0.2,0.2
tt0014202,tt0015143,2,1,5,3.0,0.2,0.2
tt0014202,tt0015491,2,1,5,6.35,0.2,0.2
tt0014202,tt0015569,2,1,5,5.5,0.2,0.2
tt0014202,tt0015632,2,0,4,6.3,0.25,0.25
tt0014202,tt0017317,2,1,5,3.0,0.2,0.2
tt0014463,tt0022236,2,1,5,6.4,0.2,0.2
tt0014828,tt0015279,2,1,5,0.0,0.2,0.2
tt0014828,tt0015499,2,1,5,3.3,0.2,0.2
tt0015143,tt0016827,2,0,4,3.4,0.25,0.25
tt0015279,tt0018041,2,2,6,0.0,0.166667,0.166667
tt0015491,tt0015632,2,0,4,6.65,0.25,0.25
tt0015632,tt0024784,2,0,4,6.15,0.25,0.25
tt0015632,tt0027377,2,0,4,6.15,0.25,0.25
tt0016345,tt0022351,2,1,5,6.2,0.2,0.2
tt0016377,tt0020785,2,0,4,5.55,0.25,0.25
tt0016827,tt0017428,2,0,4,3.4,0.25,0.25
tt0016827,tt0018041,2,0,4,3.4,0.25,0.25
tt0016827,tt0018601,2,0,4,6.65,0.25,0.25
tt0016827,tt0029321,2,0,4,6.8,0.25,0.25
tt0016827,tt0029895,2,0,4,6.65,0.25,0.25
tt0016968,tt0024784,2,1,5,2.85,0.2,0.2
tt0017317,tt0019475,2,1,5,0.0,0.2,0.2
tt0017317,tt0020672,2,1,5,2.45,0.2,0.2
tt0017428,tt0018041,2,1,5,0.0,0.2,0.2
tt0017428,tt0018601,2,1,5,3.25,0.2,0.2
tt0017428,tt0022836,2,1,5,2.5,0.2,0.2
tt0017428,tt0029321,2,1,5,3.4,0.2,0.2
tt0017428,tt0029895,2,1,5,3.25,0.2,0.2
tt0017655,tt0020672,2,1,5,4.5,0.2,0.2
tt0018039,tt0022251,2,0,4,3.4,0.25,0.25
tt0018041,tt0029321,2,2,6,3.4,0.166667,0.166667
tt0018041,tt0029895,2,2,6,3.25,0.166667,0.166667
tt0018601,tt0029321,2,1,5,6.65,0.2,0.2
tt0018601,tt0029895,2,1,5,6.5,0.2,0.2
tt0019475,tt0022351,2,1,5,2.8,0.2,0.2
tt0020672,tt0023908,2,2,6,5.65,0.166667,0.166667
tt0020672,tt0027682,2,2,6,5.3,0.166667,0.166667
tt0020785,tt0022111,2,1,5,5.95,0.2,0.2
tt0022111,tt0022236,2,1,5,6.6,0.2,0.2
tt0022416,tt0022836,2,3,7,5.65,0.142857,0.142857
tt0022836,tt0029321,2,1,5,5.9,0.2,0.2
tt0022836,tt0029895,2,1,5,5.75,0.2,0.2
tt0004854,tt0006753,2,1,5,6.4,0.2,0.2
tt0004854,tt0017622,2,2,6,3.1,0.166667,0.166667
tt0005297,tt0007184,2,1,5,2.45,0.2,0.2
tt0006688,tt0006736,2,0,4,6.5,0.25,0.25
tt0006688,tt0007085,2,0,4,3.2,0.25,0.25
tt0006688,tt0015702,2,0,4,6.55,0.25,0.25
tt0006688,tt0016629,2,0,4,6.45,0.25,0.25
tt0006736,tt0007031,2,1,5,6.35,0.2,0.2
tt0006736,tt0007841,2,1,5,3.3,0.2,0.2
tt0006736,tt0014547,2,1,5,6.4,0.2,0.2
tt0006736,tt0016815,2,0,4,5.65,0.25,0.25
tt0006753,tt0014547,2,1,5,6.4,0.2,0.2
tt0006753,tt0016549,2,1,5,3.3,0.2,0.2
tt0006753,tt0016629,2,0,4,6.55,0.25,0.25
tt0006753,tt0016815,2,0,4,5.65,0.25,0.25
tt0007031,tt0015577,2,1,5,6.4,0.2,0.2
tt0007031,tt0016629,2,0,4,6.3,0.25,0.25
tt0007031,tt0016935,2,2,6,6.5,0.166667,0.166667
tt0007085,tt0007841,2,1,5,0.0,0.2,0.2
tt0007085,tt0008621,2,1,5,0.0,0.2,0.2
tt0007085,tt0013841,2,1,5,3.25,0.2,0.2
tt0007085,tt0015702,2,1,5,3.35,0.2,0.2
tt0007184,tt0009574,2,1,5,2.45,0.2,0.2
tt0007841,tt0008224,2,1,5,0.0,0.2,0.2
tt0007841,tt0014702,2,1,5,3.3,0.2,0.2
tt0007841,tt0015239,2,1,5,2.9,0.2,0.2
tt0008224,tt0008681,2,1,5,0.0,0.2,0.2
tt0008224,tt0014547,2,1,5,3.1,0.2,0.2
tt0008224,tt0014702,2,1,5,3.3,0.2,0.2
tt0008224,tt0015239,2,1,5,2.9,0.2,0.2
tt0008673,tt0016815,2,0,4,2.35,0.25,0.25
tt0008681,tt0016629,2,0,4,3.25,0.25,0.25
tt0009574,tt0016629,2,0,4,3.25,0.25,0.25
tt0009968,tt0013892,2,1,5,6.6,0.2,0.2
tt0013841,tt0017622,2,1,5,3.25,0.2,0.2
tt0013892,tt0014547,2,1,5,6.1,0.2,0.2
tt0013892,tt0014702,2,1,5,6.3,0.2,0.2
tt0013892,tt0019287,2,0,4,5.0,0.25,0.25
tt0013892,tt0026363,2,1,5,5.9,0.2,0.2
tt0014008,tt0014547,2,0,4,3.1,0.25,0.25
tt0014008,tt0020449,2,0,4,1.45,0.25,0.25
tt0014547,tt0015609,2,1,5,3.1,0.2,0.2
tt0014547,tt0015702,2,1,5,6.45,0.2,0.2
tt0014547,tt0016815,2,0,4,5.45,0.25,0.25
tt0014547,tt0019287,2,0,4,5.1,0.25,0.25
tt0014547,tt0020449,2,0,4,4.55,0.25,0.25
tt0014702,tt0015239,2,1,5,6.2,0.2,0.2
tt0014702,tt0019287,2,0,4,5.3,0.25,0.25
tt0015577,tt0015884,2,1,5,3.35,0.2,0.2
tt0015577,tt0016629,2,0,4,6.6,0.25,0.25
tt0015577,tt0016815,2,0,4,5.7,0.25,0.25
tt0015577,tt0017276,2,1,5,3.35,0.2,0.2
tt0015577,tt0018252,2,1,5,4.85,0.2,0.2
tt0015609,tt0015884,2,0,4,0.0,0.25,0.25
tt0015702,tt0018210,2,1,5,6.55,0.2,0.2
tt0015884,tt0016629,2,0,4,3.25,0.25,0.25
tt0015884,tt0016815,2,0,4,2.35,0.25,0.25
tt0015884,tt0016854,2,2,6,3.1,0.166667,0.166667
tt0015884,tt0016935,2,2,6,3.45,0.166667,0.166667
tt0015884,tt0017056,2,0,4,1.25,0.25,0.25
tt0015884,tt0017276,2,2,6,0.0,0.166667,0.166667
tt0015884,tt0018894,2,2,6,0.0,0.166667,0.166667
tt0015884,tt0020449,2,0,4,1.45,0.25,0.25
tt0016081,tt0016549,2,1,5,0.0,0.2,0.2
tt0016629,tt0018894,2,0,4,3.25,0.25,0.25
tt0016629,tt0020449,2,1,5,4.7,0.2,0.2
tt0016815,tt0016935,2,0,4,5.8,0.25,0.25
tt0016815,tt0017276,2,0,4,2.35,0.25,0.25
tt0016854,tt0018416,2,1,5,3.1,0.2,0.2
tt0016935,tt0017276,2,2,6,3.45,0.166667,0.166667
tt0016935,tt0017409,2,1,5,7.0,0.2,0.2
tt0016935,tt0018691,2,2,6,3.45,0.166667,0.166667
tt0016935,tt0018894,2,2,6,3.45,0.166667,0.166667
tt0016935,tt0020704,2,2,6,7.25,0.166667,0.166667
tt0016935,tt0022452,2,0,4,6.6,0.25,0.25
tt0016935,tt0024292,2,2,6,5.75,0.166667,0.166667
tt0017056,tt0017276,2,0,4,1.25,0.25,0.25
tt0017056,tt0018691,2,0,4,1.25,0.25,0.25
tt0017056,tt0018894,2,0,4,1.25,0.25,0.25
tt0017056,tt0020449,2,0,4,2.7,0.25,0.25
tt0017158,tt0022452,2,1,5,6.55,0.2,0.2
tt0017409,tt0018022,2,1,5,6.45,0.2,0.2
tt0017409,tt0024292,2,1,5,5.85,0.2,0.2
tt0017622,tt0018927,2,1,5,3.35,0.2,0.2
tt0018416,tt0018894,2,1,5,0.0,0.2,0.2
tt0018691,tt0019287,2,1,5,2.0,0.2,0.2
tt0018691,tt0022452,2,0,4,3.15,0.25,0.25
tt0018691,tt0024292,2,2,6,2.3,0.166667,0.166667
tt0018894,tt0020449,2,0,4,1.45,0.25,0.25
tt0018894,tt0022452,2,0,4,3.15,0.25,0.25
tt0018894,tt0024292,2,2,6,2.3,0.166667,0.166667
tt0020449,tt0020704,2,0,4,5.25,0.25,0.25
tt0020449,tt0024292,2,0,4,3.75,0.25,0.25
tt0020704,tt0021589,2,1,5,7.0,0.2,0.2
tt0021610,tt0022479,2,0,4,6.1,0.25,0.25
tt0021610,tt0024292,2,1,5,5.7,0.2,0.2
tt0022452,tt0024292,2,0,4,5.45,0.25,0.25
tt0024292,tt0024406,2,1,5,2.3,0.2,0.2
tt0004972,tt0010075,2,0,4,3.05,0.25,0.25
tt0004972,tt0010835,2,1,5,6.25,0.2,0.2
tt0005573,tt0010879,2,0,4,3.4,0.25,0.25
tt0005613,tt0006731,2,1,5,6.05,0.2,0.2
tt0005613,tt0006745,2,1,5,6.3,0.2,0.2
tt0005613,tt0008144,2,0,4,5.25,0.25,0.25
tt0005613,tt0009544,2,1,5,7.05,0.2,0.2
tt0005613,tt0016192,2,1,5,6.4,0.2,0.2
tt0005850,tt0006508,2,1,5,3.4,0.2,0.2
tt0006299,tt0006781,2,1,5,4.15,0.2,0.2
tt0006299,tt0007045,2,1,5,4.15,0.2,0.2
tt0006508,tt0008956,2,1,5,3.4,0.2,0.2
tt0006508,tt0016110,2,1,5,3.4,0.2,0.2
tt0006692,tt0006781,2,1,5,2.3,0.2,0.2
tt0006692,tt0007353,2,1,5,5.0,0.2,0.2
tt0006692,tt0023151,2,1,5,5.5,0.2,0.2
tt0006731,tt0006781,2,1,5,2.95,0.2,0.2
tt0006731,tt0012593,2,1,5,2.95,0.2,0.2
tt0006745,tt0006781,2,1,5,3.2,0.2,0.2
tt0006745,tt0008144,2,0,4,5.35,0.25,0.25
tt0006781,tt0007353,2,1,5,2.7,0.2,0.2
tt0006781,tt0009257,2,1,5,3.0,0.2,0.2
tt0006781,tt0013134,2,1,5,3.1,0.2,0.2
tt0006995,tt0013134,2,1,5,6.3,0.2,0.2
tt0007045,tt0008144,2,0,4,2.15,0.25,0.25
tt0007045,tt0009544,2,1,5,3.95,0.2,0.2
tt0007045,tt0016192,2,1,5,3.3,0.2,0.2
tt0008085,tt0008956,2,1,5,0.0,0.2,0.2
tt0008144,tt0010267,2,0,4,5.5,0.25,0.25
tt0008144,tt0010381,2,0,4,2.15,0.25,0.25
tt0008144,tt0015010,2,0,4,2.15,0.25,0.25
tt0008144,tt0016527,2,0,4,2.15,0.25,0.25
tt0008570,tt0012692,2,1,5,1.7,0.2,0.2
tt0008570,tt0018456,2,1,5,1.7,0.2,0.2
tt0008652,tt0014826,2,2,6,5.9,0.166667,0.166667
tt0008652,tt0015450,2,1,5,3.05,0.2,0.2
tt0008671,tt0008956,2,1,5,2.3,0.2,0.2
