source,target,peso
tt0015413,tt0009354,0.7
tt0015413,tt0010215,0.7
tt0015413,tt0011439,0.3
tt0015413,tt0012752,0.4
tt0015413,tt0015268,0.1
tt0015413,tt0016641,-0.5
tt0015413,tt0017449,0.4
tt0015413,tt0017850,-0.2
tt0015419,tt0010762,-0.6
tt0015419,tt0010849,-0.1
tt0015419,tt0011414,0.6
tt0015419,tt0011567,-2.0
tt0015426,tt0006623,-0.9
tt0015426,tt0007110,-2.4
tt0015426,tt0007933,-1.5
tt0015426,tt0008843,-1.5
tt0015426,tt0009857,0.6
tt0015426,tt0011604,-2.5
tt0015426,tt0013572,-1.5
tt0015426,tt0013700,-2.1
tt0015426,tt0016467,-1.4
tt0015426,tt0017099,-2.0
tt0015426,tt0017835,0.2
tt0015426,tt0017979,-1.4
tt0015433,tt0004294,0.6
tt0015433,tt0004792,0.6
tt0015433,tt0005059,0.7
tt0015433,tt0005060,0.9
tt0015433,tt0005402,0.6
tt0015433,tt0005589,0.9
tt0015433,tt0006605,0.6
tt0015433,tt0007038,0.4
tt0015433,tt0007857,0.1
tt0015433,tt0008150,0.8
tt0015433,tt0009781,-0.1
tt0015433,tt0009796,0.5
tt0015433,tt0010071,0.6
tt0015433,tt0010418,0.2
tt0015433,tt0011865,0.5
tt0015433,tt0011909,0.6
tt0015433,tt0012181,0.5
tt0015433,tt0012187,0.6
tt0015433,tt0013372,0.9
tt0015433,tt0013574,0.5
tt0015433,tt0014532,0.4
tt0015433,tt0014881,0.6
tt0015433,tt0015867,0.2
tt0015433,tt0016294,0.9
tt0015433,tt0017519,0.5
tt0015433,tt0018054,-0.1
tt0015443,tt0013567,0.9
tt0015445,tt0010113,-2.2
tt0015453,tt0016672,0.2
tt0015453,tt0016715,0.7
tt0015453,tt0017584,-1.2
tt0015453,tt0018578,-1.9
tt0015453,tt0018684,-1.9
tt0015454,tt0015285,-0.1
tt0015465,tt0008406,0.9
tt0015465,tt0010049,0.5
tt0015465,tt0015349,0.6
tt0015471,tt0018597,0.0
tt0015491,tt0007339,0.9
tt0015491,tt0017457,-0.1
tt0015492,tt0008443,0.9
tt0015492,tt0008891,0.7
tt0015492,tt0009020,0.3
tt0015492,tt0011785,0.5
tt0015492,tt0014158,0.1
tt0015492,tt0014602,0.6
tt0015493,tt0015217,0.6
tt0015493,tt0015508,0.0
tt0015493,tt0016246,0.1
tt0015493,tt0017311,0.1
tt0015493,tt0018507,0.9
tt0015495,tt0015451,0.3
tt0015498,tt0014968,0.8
tt0015498,tt0015624,-0.2
tt0015498,tt0016627,0.6
tt0015498,tt0016669,0.5
tt0015498,tt0018806,-0.3
tt0015499,tt0007339,0.8
tt0015499,tt0015491,0.9
tt0015499,tt0017457,-0.2
tt0015500,tt0011344,0.8
tt0015500,tt0013488,0.7
tt0015500,tt0014968,0.4
tt0015500,tt0015498,0.6
tt0015500,tt0015624,-0.6
tt0015500,tt0016627,0.2
tt0015500,tt0016669,0.1
tt0015500,tt0018806,-0.7
tt0015501,tt0009273,-1.1
tt0015501,tt0011093,-1.2
tt0015501,tt0013145,0.5
tt0015501,tt0013391,0.6
tt0015501,tt0013986,0.5
tt0015501,tt0014703,0.6
tt0015501,tt0014950,-1.1
tt0015501,tt0015094,0.5
tt0015501,tt0015602,0.2
tt0015501,tt0015903,0.4
tt0015501,tt0016449,0.8
tt0015501,tt0016916,0.8
tt0015501,tt0017727,0.0
tt0015501,tt0017858,-1.2
tt0015501,tt0017902,0.9
tt0015501,tt0017976,0.5
tt0015501,tt0018438,-0.9
tt0015501,tt0018579,0.6
tt0015504,tt0010954,0.0
tt0015504,tt0014650,-0.4
tt0015504,tt0015866,-0.8
tt0015504,tt0016238,0.1
tt0015504,tt0017346,-1.0
tt0015505,tt0008730,-3.1
tt0015505,tt0009063,-3.0
tt0015505,tt0010428,-1.4
tt0015505,tt0011693,-2.6
tt0015505,tt0012164,-2.6
tt0015505,tt0014508,-1.6
tt0015518,tt0004052,0.5
tt0015518,tt0007326,0.3
tt0015518,tt0010483,0.0
tt0015518,tt0012728,0.2
tt0015518,tt0012879,-0.8
tt0015518,tt0012928,0.9
tt0015518,tt0013750,0.7
tt0015519,tt0010190,-0.5
tt0015519,tt0011191,-1.5
tt0015519,tt0011908,0.5
tt0015519,tt0012881,-0.3
tt0015519,tt0013527,-1.0
tt0015519,tt0013839,0.8
tt0015519,tt0014489,0.0
tt0015520,tt0013555,-4.9
tt0015520,tt0017910,0.7
tt0015533,tt0016834,0.0
tt0015537,tt0014284,0.0
tt0015537,tt0015248,0.7
tt0015537,tt0018575,0.8
tt0015537,tt0018813,0.3
tt0015539,tt0016659,0.8
tt0015539,tt0018716,-3.0
tt0015542,tt0010879,-1.1
tt0015542,tt0011474,-0.8
tt0015542,tt0012434,0.8
tt0015542,tt0013540,0.9
tt0015542,tt0014553,0.7
tt0015542,tt0014782,0.4
tt0015542,tt0016037,0.4
tt0015542,tt0017119,-1.1
tt0015542,tt0018016,-0.6
tt0015542,tt0018613,0.7
tt0015542,tt0018666,0.5
tt0015543,tt0002669,0.2
tt0015543,tt0009290,-1.5
tt0015547,tt0009915,0.0
tt0015547,tt0010195,0.5
tt0015547,tt0010987,0.8
tt0015547,tt0011127,0.8
tt0015547,tt0013455,0.3
tt0015547,tt0013795,0.6
tt0015547,tt0013824,0.7
tt0015547,tt0015467,-1.0
tt0015547,tt0015572,0.0
tt0015547,tt0016301,-0.2
tt0015569,tt0012472,-1.1
tt0015569,tt0013253,-0.1
tt0015569,tt0013288,0.6
tt0015569,tt0013975,-0.8
tt0015569,tt0014217,-1.2
tt0015569,tt0015924,-0.7
tt0015569,tt0016461,-0.5
tt0015569,tt0018210,-0.4
tt0015570,tt0005408,0.3
tt0015570,tt0008544,0.0
tt0015572,tt0015467,0.0
tt0015572,tt0016301,0.8
tt0015577,tt0016935,0.8
tt0015577,tt0017698,0.3
tt0015579,tt0013134,-1.1
tt0015579,tt0013356,-0.4
tt0015579,tt0013896,-1.0
tt0015579,tt0014012,-1.1
tt0015579,tt0015290,-2.9
tt0015579,tt0015745,-1.9
tt0015579,tt0016642,-1.9
tt0015579,tt0017010,-1.7
tt0015579,tt0018851,-1.6
tt0015589,tt0005621,-0.3
tt0015589,tt0006299,-1.8
tt0015589,tt0006933,0.5
tt0015589,tt0007047,0.2
tt0015589,tt0008010,0.3
tt0015589,tt0008822,0.4
tt0015589,tt0009257,0.5
tt0015589,tt0011079,-0.3
tt0015589,tt0011588,0.1
tt0015589,tt0012087,-0.6
tt0015589,tt0012492,-0.1
tt0015589,tt0014051,-0.7
tt0015589,tt0017212,0.4
tt0015589,tt0017796,0.4
tt0015600,tt0011973,0.8
tt0015600,tt0012178,0.8
tt0015600,tt0014759,0.5
tt0015602,tt0009273,-0.3
tt0015602,tt0011093,-0.4
tt0015602,tt0014950,-0.3
tt0015602,tt0017727,0.8
tt0015602,tt0017858,-0.4
tt0015602,tt0018438,-0.1
tt0015612,tt0010835,0.5
tt0015612,tt0010929,-0.2
tt0015612,tt0012077,0.1
tt0015612,tt0012114,0.7
tt0015612,tt0012202,0.0
tt0015612,tt0012382,0.8
tt0015612,tt0013459,0.9
tt0015612,tt0013951,0.3
tt0015612,tt0014137,0.1
tt0015612,tt0014892,0.7
tt0015612,tt0017117,0.1
tt0015612,tt0017226,0.0
tt0015613,tt0008855,0.7
tt0015613,tt0016624,0.5
tt0015616,tt0016972,0.1
tt0015616,tt0017205,0.1
tt0015616,tt0017894,0.9
tt0015617,tt0014341,0.0
tt0015617,tt0016948,-0.5
tt0015620,tt0011284,-0.1
tt0015620,tt0011797,-0.2
tt0015620,tt0013744,0.3
tt0015620,tt0013882,-0.3
tt0015620,tt0016776,0.7
tt0015623,tt0008939,-0.9
tt0015623,tt0008954,-0.6
tt0015623,tt0009527,0.5
tt0015623,tt0011880,0.8
tt0015623,tt0018018,0.6
tt0015624,tt0018806,0.9
tt0015626,tt0016491,0.4
tt0015627,tt0013908,0.6
tt0015627,tt0015038,0.7
tt0015627,tt0018204,0.7
tt0015632,tt0007645,0.4
tt0015632,tt0012324,-0.4
tt0015632,tt0016804,0.6
tt0015632,tt0017667,0.6
tt0015632,tt0018566,0.6
tt0015634,tt0011870,0.8
tt0015634,tt0014717,-0.2
tt0015638,tt0011966,-0.3
tt0015638,tt0015816,0.9
tt0015639,tt0017107,-0.8
tt0015644,tt0018450,-0.5
tt0015653,tt0012416,-2.5
tt0015653,tt0015318,-0.9
tt0015661,tt0015639,0.2
tt0015661,tt0016351,0.2
tt0015661,tt0017107,-1.6
tt0015661,tt0018032,0.2
tt0015662,tt0004337,-0.8
tt0015662,tt0004937,0.4
tt0015662,tt0005423,0.4
tt0015662,tt0006037,-0.4
tt0015662,tt0011738,0.3
tt0015662,tt0014570,0.5
tt0015663,tt0008990,0.7
tt0015663,tt0015937,-0.6
tt0015663,tt0017272,0.4
tt0015663,tt0018524,0.4
tt0015669,tt0014720,0.9
tt0015669,tt0016134,0.5
tt0015669,tt0016305,0.4
tt0015669,tt0017882,-0.2
tt0015669,tt0018715,-0.2
tt0015669,tt0018725,0.3
tt0015680,tt0015273,0.2
tt0015680,tt0015859,0.6
tt0015680,tt0016755,0.7
tt0015684,tt0006907,0.4
tt0015684,tt0009137,0.9
tt0015684,tt0012917,0.8
tt0015684,tt0013727,0.9
tt0015684,tt0014322,0.5
tt0015684,tt0016013,0.2
tt0015684,tt0016875,0.0
tt0015684,tt0018379,-0.1
tt0015688,tt0016202,0.7
tt0015688,tt0017947,0.7
tt0015688,tt0018235,0.4
tt0015689,tt0002785,-0.8
tt0015689,tt0004473,-0.2
tt0015689,tt0004825,-1.6
tt0015689,tt0004872,-1.7
tt0015689,tt0005041,-1.8
tt0015689,tt0005163,-1.2
tt0015689,tt0006182,-0.8
tt0015689,tt0006755,-1.8
tt0015689,tt0007678,-1.8
tt0015689,tt0008011,-1.3
tt0015689,tt0008443,-1.9
tt0015689,tt0008458,-1.4
tt0015689,tt0008764,-0.6
tt0015689,tt0008891,-2.1
tt0015689,tt0009020,-2.5
tt0015689,tt0009523,-1.5
tt0015689,tt0009567,-1.8
tt0015689,tt0009827,-0.5
tt0015689,tt0009969,-1.6
tt0015689,tt0010352,-0.5
tt0015689,tt0010844,-1.6
tt0015689,tt0010882,-1.5
tt0015689,tt0011076,-0.8
tt0015689,tt0011387,-1.8
tt0015689,tt0011785,-2.3
tt0015689,tt0013332,-1.8
tt0015689,tt0014158,-2.7
tt0015689,tt0014165,0.1
tt0015689,tt0014602,-2.2
tt0015689,tt0015492,-1.8
tt0015689,tt0016150,-1.6
tt0015689,tt0016389,-0.5
tt0015689,tt0016598,-0.9
tt0015689,tt0017227,0.6
tt0015690,tt0014652,-0.3
tt0015690,tt0014857,0.3
tt0015690,tt0016382,-0.3
tt0015690,tt0016453,0.6
tt0015690,tt0016545,0.6
tt0015690,tt0017465,0.7
tt0015693,tt0007931,0.9
tt0015693,tt0011998,0.4
tt0015693,tt0014510,0.3
tt0015693,tt0015299,-0.3
tt0015693,tt0017379,0.4
tt0015693,tt0018266,-0.4
tt0015694,tt0012997,-0.2
tt0015694,tt0013107,0.7
tt0015694,tt0014196,0.8
tt0015694,tt0016430,-0.2
tt0015694,tt0016921,-1.6
tt0015694,tt0017518,-1.1
tt0015694,tt0018389,0.3
tt0015694,tt0018571,-1.0
tt0015700,tt0016345,0.9
tt0015700,tt0016827,0.9
tt0015702,tt0003014,0.7
tt0015702,tt0003150,0.5
tt0015702,tt0004047,0.8
tt0015702,tt0006108,-0.2
tt0015702,tt0008663,0.4
tt0015702,tt0008879,0.5
tt0015702,tt0010298,0.5
tt0015702,tt0011370,0.8
tt0015702,tt0011499,0.4
tt0015702,tt0012364,-0.3
tt0015702,tt0013452,0.1
tt0015702,tt0013730,0.9
tt0015702,tt0014014,0.8
tt0015702,tt0014972,0.0
tt0015702,tt0016446,0.1
tt0015702,tt0017350,0.1
tt0015702,tt0018836,0.7
tt0015713,tt0017366,0.7
tt0015713,tt0018312,0.4
tt0015714,tt0016034,0.1
tt0015719,tt0014764,0.1
tt0015720,tt0015713,0.0
tt0015720,tt0015777,0.6
tt0015720,tt0017366,-0.3
tt0015720,tt0018312,-0.6
tt0015722,tt0006907,-0.2
tt0015722,tt0008723,0.7
tt0015722,tt0009137,0.3
tt0015722,tt0009630,0.5
tt0015722,tt0011317,0.7
tt0015722,tt0012917,0.2
tt0015722,tt0013727,0.3
tt0015722,tt0014322,-0.1
tt0015722,tt0015312,0.5
tt0015722,tt0015684,0.4
tt0015722,tt0016006,0.4
tt0015722,tt0016013,-0.4
tt0015722,tt0016875,-0.6
tt0015722,tt0018379,-0.7
tt0015727,tt0007623,0.8
tt0015727,tt0012067,0.6
tt0015727,tt0013402,0.9
tt0015727,tt0015775,0.7
tt0015735,tt0010905,0.8
tt0015740,tt0004052,0.0
tt0015740,tt0007326,-0.2
tt0015740,tt0008029,0.6
tt0015740,tt0010483,-0.5
tt0015740,tt0012136,0.6
tt0015740,tt0012728,-0.3
tt0015740,tt0012879,-1.3
tt0015740,tt0012928,0.4
tt0015740,tt0013750,0.2
tt0015740,tt0015518,0.5
tt0015745,tt0015290,0.0
tt0015746,tt0008392,0.9
tt0015746,tt0009273,-1.3
tt0015746,tt0011093,-1.4
tt0015746,tt0011265,0.8
tt0015746,tt0011939,0.8
tt0015746,tt0013145,0.3
tt0015746,tt0013391,0.4
tt0015746,tt0013759,0.8
tt0015746,tt0013986,0.3
tt0015746,tt0014203,0.8
tt0015746,tt0014283,0.9
tt0015746,tt0014703,0.4
tt0015746,tt0014950,-1.3
tt0015746,tt0014965,0.8
tt0015746,tt0015094,0.3
tt0015746,tt0015501,0.8
tt0015746,tt0015602,0.0
tt0015746,tt0015903,0.2
tt0015746,tt0016433,0.8
tt0015746,tt0016449,0.6
tt0015746,tt0016916,0.6
tt0015746,tt0017527,0.8
tt0015746,tt0017727,-0.2
tt0015746,tt0017858,-1.4
tt0015746,tt0017902,0.7
tt0015746,tt0017976,0.3
tt0015746,tt0018438,-1.1
tt0015746,tt0018579,0.4
tt0015749,tt0010879,-1.2
tt0015749,tt0011474,-0.9
tt0015749,tt0012434,0.7
tt0015749,tt0013540,0.8
tt0015749,tt0014553,0.6
tt0015749,tt0014782,0.3
tt0015749,tt0015542,0.9
tt0015749,tt0016037,0.3
tt0015749,tt0017119,-1.2
tt0015749,tt0018016,-0.7
tt0015749,tt0018613,0.6
tt0015749,tt0018666,0.4
tt0015750,tt0014341,-0.9
tt0015750,tt0015051,0.7
tt0015750,tt0015617,0.1
tt0015750,tt0016948,-1.4
tt0015758,tt0007248,0.7
tt0015758,tt0009118,0.2
tt0015758,tt0010315,0.8
tt0015758,tt0010719,0.9
tt0015758,tt0011929,0.8
tt0015758,tt0011990,0.8
tt0015758,tt0013658,0.7
tt0015758,tt0015163,0.3
tt0015758,tt0017586,0.7
tt0015758,tt0017829,0.3
tt0015768,tt0011607,0.9
tt0015768,tt0015136,0.9
tt0015770,tt0007270,-0.3
tt0015770,tt0008814,0.1
tt0015770,tt0009053,0.7
tt0015770,tt0011036,0.9
tt0015770,tt0013284,0.5
tt0015770,tt0017112,0.9
tt0015772,tt0014752,0.7
tt0015772,tt0015872,0.7
tt0015772,tt0016361,0.8
tt0015772,tt0016884,0.0
tt0015772,tt0017029,0.8
tt0015773,tt0014797,0.6
tt0015773,tt0015714,0.6
tt0015773,tt0016034,-0.3
tt0015775,tt0012067,0.9
tt0015776,tt0005879,-0.5
tt0015776,tt0005960,-1.2
tt0015776,tt0007184,0.7
tt0015776,tt0007325,0.7
tt0015776,tt0008117,0.2
tt0015776,tt0008457,0.6
tt0015776,tt0009524,0.6
tt0015776,tt0009832,0.4
tt0015776,tt0010091,0.6
tt0015776,tt0013293,0.1
tt0015776,tt0015400,-2.1
tt0015776,tt0016379,0.7
tt0015776,tt0016500,0.6
tt0015776,tt0017089,0.6
tt0015776,tt0017540,-1.2
tt0015776,tt0018118,-0.5
tt0015776,tt0018170,-0.6
tt0015777,tt0015713,0.4
tt0015777,tt0017366,0.1
tt0015777,tt0018312,-0.2
tt0015794,tt0015214,0.3
tt0015794,tt0016493,0.8
tt0015794,tt0017292,0.8
tt0015794,tt0018523,0.6
tt0015794,tt0018826,0.6
tt0015801,tt0015014,0.9
tt0015811,tt0007755,-1.8
tt0015811,tt0008271,0.3
tt0015811,tt0008551,-0.5
tt0015811,tt0008634,-2.1
tt0015811,tt0008978,-1.0
tt0015811,tt0009153,-1.7
tt0015811,tt0009494,0.1
tt0015811,tt0009580,-1.0
tt0015811,tt0009690,0.3
tt0015811,tt0009696,0.3
tt0015811,tt0009811,0.0
tt0015811,tt0009837,0.4
tt0015811,tt0009859,-0.3
tt0015811,tt0009903,0.5
tt0015811,tt0010119,0.1
tt0015811,tt0010198,-0.4
tt0015811,tt0010438,-0.5
tt0015811,tt0010544,0.1
tt0015811,tt0010628,0.1
tt0015811,tt0010629,0.8
tt0015811,tt0010640,0.7
tt0015811,tt0011298,-0.5
tt0015811,tt0011358,-2.2
tt0015811,tt0011906,-0.5
tt0015811,tt0011968,0.0
tt0015811,tt0012102,0.4
tt0015811,tt0012194,0.5
tt0015811,tt0012328,-0.6
tt0015811,tt0012734,0.2
tt0015811,tt0012818,0.4
tt0015811,tt0013321,0.8
tt0015811,tt0013603,0.5
tt0015811,tt0013735,-1.1
tt0015811,tt0013909,-1.4
tt0015811,tt0014321,-1.5
tt0015811,tt0014539,0.3
tt0015811,tt0014977,0.8
tt0015811,tt0014999,0.3
tt0015811,tt0015973,-1.9
tt0015811,tt0016022,-1.7
tt0015811,tt0016417,0.0
tt0015811,tt0016664,-1.4
tt0015811,tt0017374,-1.9
tt0015811,tt0017463,-3.2
tt0015811,tt0018530,-1.9
tt0015811,tt0018909,-2.9
tt0015813,tt0004052,-0.4
tt0015813,tt0013236,0.4
tt0015813,tt0014845,0.4
tt0015813,tt0016213,-1.5
tt0015813,tt0016508,0.3
tt0015813,tt0016749,0.8
tt0015813,tt0017080,0.8
tt0015813,tt0017316,-0.9
tt0015813,tt0017325,0.3
tt0015813,tt0018313,0.6
tt0015813,tt0018565,-0.1
tt0015816,tt0011966,-0.2
tt0015831,tt0010020,0.9
tt0015831,tt0012317,-0.2
tt0015831,tt0014588,0.9
tt0015831,tt0017998,0.2
tt0015840,tt0016660,0.8
tt0015840,tt0016787,0.3
tt0015841,tt0014429,-0.6
tt0015841,tt0014945,-0.1
tt0015842,tt0018087,0.9
tt0015842,tt0018737,0.4
tt0015847,tt0014183,-0.5
tt0015847,tt0016159,0.6
tt0015847,tt0017020,-1.0
tt0015847,tt0017022,0.1
tt0015847,tt0017023,-0.4
tt0015847,tt0017049,0.3
tt0015852,tt0016734,0.4
tt0015859,tt0015273,0.6
tt0015861,tt0011607,0.5
tt0015861,tt0015136,0.5
tt0015861,tt0015768,0.6
tt0015863,tt0014341,0.4
tt0015863,tt0015163,0.6
tt0015863,tt0015324,0.0
tt0015863,tt0016332,0.3
tt0015863,tt0017925,0.0
tt0015864,tt0012349,0.9
tt0015866,tt0017346,0.8
tt0015867,tt0007857,0.9
tt0015867,tt0009781,0.7
tt0015867,tt0018054,0.7
tt0015872,tt0016884,0.3
tt0015875,tt0014079,0.8
tt0015875,tt0015814,-0.6
tt0015882,tt0017408,0.8
tt0015882,tt0017970,0.2
tt0015883,tt0013033,0.8
tt0015883,tt0015626,0.8
tt0015883,tt0016491,0.2
tt0015900,tt0004337,-1.1
tt0015900,tt0004937,0.1
tt0015900,tt0005423,0.1
tt0015900,tt0006037,-0.7
tt0015900,tt0011652,0.8
tt0015900,tt0011738,0.0
tt0015900,tt0014570,0.2
tt0015900,tt0015313,0.9
tt0015900,tt0015662,0.7
tt0015901,tt0007664,-1.6
tt0015901,tt0008175,-0.5
tt0015901,tt0008389,-0.1
tt0015901,tt0010088,0.2
tt0015901,tt0010131,0.5
tt0015901,tt0013724,-0.5
tt0015901,tt0014451,0.5
tt0015901,tt0016615,-0.2
tt0015901,tt0017599,-1.8
tt0015901,tt0018748,0.1
tt0015902,tt0013802,0.8
tt0015902,tt0015644,0.7
tt0015902,tt0018450,-0.8
tt0015903,tt0009273,-0.5
tt0015903,tt0011093,-0.6
tt0015903,tt0014950,-0.5
tt0015903,tt0015602,0.8
tt0015903,tt0017727,0.6
tt0015903,tt0017858,-0.6
tt0015903,tt0018438,-0.3
tt0015907,tt0016843,0.2
tt0015909,tt0013093,0.0
tt0015909,tt0013611,0.8
tt0015909,tt0014982,0.9
tt0015909,tt0016812,0.6
tt0015917,tt0017502,0.8
tt0015919,tt0010158,0.7
tt0015919,tt0015442,0.4
tt0015924,tt0012472,0.6
tt0015924,tt0013975,0.9
tt0015924,tt0014217,0.5
tt0015930,tt0017408,0.8
tt0015930,tt0017970,0.2
tt0015939,tt0010190,-3.6
tt0015939,tt0011191,-4.6
tt0015939,tt0011908,-2.6
tt0015939,tt0012881,-3.4
tt0015939,tt0013527,-4.1
tt0015939,tt0013839,-2.3
tt0015939,tt0014489,-3.1
tt0015939,tt0015519,-2.1
tt0015939,tt0018320,-1.6
tt0015951,tt0012486,-3.2
tt0015951,tt0013278,-3.2
tt0015958,tt0005903,0.3
tt0015958,tt0006241,-0.2
tt0015958,tt0008536,0.9
tt0015958,tt0016559,0.7
tt0015958,tt0017293,0.5
tt0015958,tt0017418,0.7
tt0015958,tt0017748,0.5
tt0015958,tt0018844,0.8
tt0015965,tt0017899,0.1
tt0015973,tt0008634,0.8
tt0015973,tt0011358,0.7
tt0015973,tt0017463,-0.3
tt0015973,tt0018909,0.0
tt0015976,tt0016005,0.9
tt0015976,tt0016677,0.3
tt0015976,tt0017508,0.7
tt0015976,tt0017593,0.3
tt0015979,tt0002423,0.6
tt0015979,tt0009893,0.1
tt0015979,tt0010281,0.5
tt0015979,tt0010600,-0.1
tt0015979,tt0010962,0.8
tt0015979,tt0011371,0.8
tt0015979,tt0011960,0.4
tt0015979,tt0013741,0.8
tt0015979,tt0014416,0.8
tt0015979,tt0015119,0.3
tt0015979,tt0015409,0.9
tt0015979,tt0016004,0.1
tt0015979,tt0017409,0.2
tt0015979,tt0018451,-0.2
tt0015998,tt0005805,0.4
tt0015998,tt0006241,-0.2
tt0015998,tt0018269,0.9
tt0016004,tt0010600,0.8
tt0016004,tt0018451,0.7
tt0016005,tt0016677,0.4
tt0016005,tt0017508,0.8
tt0016005,tt0017593,0.4
tt0016006,tt0006907,0.4
tt0016006,tt0009137,0.9
tt0016006,tt0012917,0.8
tt0016006,tt0013727,0.9
tt0016006,tt0014322,0.5
tt0016006,tt0016013,0.2
tt0016006,tt0016875,0.0
tt0016006,tt0018379,-0.1
tt0016008,tt0013668,0.4
tt0016013,tt0016875,0.8
tt0016013,tt0018379,0.7
tt0016022,tt0007755,0.9
tt0016022,tt0008634,0.6
tt0016022,tt0011358,0.5
tt0016022,tt0015973,0.8
tt0016022,tt0017374,0.8
tt0016022,tt0017463,-0.5
tt0016022,tt0018530,0.8
tt0016022,tt0018909,-0.2
tt0016023,tt0016005,0.9
tt0016023,tt0016677,0.3
tt0016023,tt0017508,0.7
tt0016023,tt0017593,0.3
tt0016028,tt0016706,0.6
tt0016028,tt0017423,0.5
tt0016030,tt0011952,0.7
tt0016031,tt0006586,0.4
tt0016031,tt0018621,0.9
tt0016037,tt0010879,-0.5
tt0016037,tt0011474,-0.2
tt0016037,tt0017119,-0.5
tt0016037,tt0018016,0.0
tt0016038,tt0012636,0.2
tt0016038,tt0014042,0.5
tt0016038,tt0017534,0.6
tt0016038,tt0018440,0.8
tt0016038,tt0018742,-0.8
tt0016039,tt0012623,-0.5
tt0016039,tt0015256,0.3
tt0016039,tt0017676,0.6
tt0016042,tt0005095,-0.4
tt0016042,tt0007453,-1.1
tt0016042,tt0008784,0.6
tt0016042,tt0016477,-0.4
tt0016049,tt0015167,0.7
tt0016049,tt0017271,-0.5
tt0016049,tt0018533,0.3
tt0016051,tt0015980,-0.4
tt0016051,tt0016603,0.9
tt0016051,tt0017028,0.8
tt0016052,tt0014341,-1.5
tt0016052,tt0015051,0.1
tt0016052,tt0015617,-0.5
tt0016052,tt0015750,0.4
tt0016052,tt0016948,-2.0
tt0016061,tt0006586,-0.9
tt0016061,tt0010386,0.1
tt0016061,tt0010446,0.4
tt0016061,tt0016031,-0.3
tt0016061,tt0018621,-0.4
tt0016063,tt0012926,0.2
tt0016063,tt0015494,0.1
tt0016063,tt0017401,0.4
tt0016063,tt0017539,0.7
tt0016064,tt0005076,0.8
tt0016064,tt0014996,0.0
tt0016064,tt0017201,0.6
tt0016065,tt0003883,-1.0
tt0016065,tt0008572,0.4
tt0016065,tt0009289,-1.5
tt0016065,tt0009376,-0.5
tt0016065,tt0009858,-0.2
tt0016065,tt0010822,0.0
tt0016066,tt0014764,0.3
tt0016073,tt0015700,0.3
tt0016073,tt0016345,0.2
tt0016073,tt0016439,0.6
tt0016073,tt0016730,0.8
tt0016073,tt0016743,0.9
tt0016073,tt0016827,0.2
tt0016073,tt0017100,0.4
tt0016073,tt0018512,0.3
tt0016076,tt0014867,-0.6
tt0016076,tt0015688,-0.9
tt0016076,tt0016202,-1.2
tt0016076,tt0017947,-1.2
tt0016076,tt0018235,-1.5
tt0016076,tt0018253,-0.7
tt0016083,tt0016643,-0.6
tt0016083,tt0017222,0.0
tt0016083,tt0018164,0.1
tt0016083,tt0018727,0.3
tt0016083,tt0018903,-0.8
tt0016094,tt0009251,-0.3
tt0016094,tt0011238,0.6
tt0016094,tt0011890,0.9
tt0016094,tt0014391,0.6
tt0016097,tt0002305,-0.8
tt0016097,tt0004223,0.6
tt0016097,tt0004854,0.6
tt0016097,tt0006592,0.9
tt0016097,tt0006688,0.4
tt0016097,tt0007368,0.5
tt0016097,tt0012937,0.8
tt0016097,tt0014689,0.9
tt0016097,tt0018646,-0.5
tt0016104,tt0015881,0.2
tt0016109,tt0002305,-1.8
tt0016109,tt0003838,0.0
tt0016109,tt0004038,0.4
tt0016109,tt0004223,-0.4
tt0016109,tt0004854,-0.4
tt0016109,tt0005214,0.6
tt0016109,tt0005600,0.3
tt0016109,tt0005719,0.1
tt0016109,tt0006564,0.7
tt0016109,tt0006592,-0.1
tt0016109,tt0006688,-0.6
tt0016109,tt0007257,0.5
tt0016109,tt0007368,-0.5
tt0016109,tt0008031,0.3
tt0016109,tt0012937,-0.2
tt0016109,tt0014689,-0.1
tt0016109,tt0016097,0.0
tt0016109,tt0018646,-1.5
tt0016109,tt0018853,0.4
tt0016114,tt0015980,-0.6
tt0016114,tt0016051,0.8
tt0016114,tt0016603,0.7
tt0016114,tt0017028,0.6
tt0016123,tt0008998,-0.4
tt0016123,tt0014569,-0.1
tt0016123,tt0017822,0.8
tt0016134,tt0016305,0.9
tt0016134,tt0017882,0.3
tt0016134,tt0018715,0.3
tt0016134,tt0018725,0.8
tt0016140,tt0017400,0.8
tt0016142,tt0009284,0.6
tt0016142,tt0009544,-0.3
tt0016142,tt0016473,0.5
tt0016142,tt0016655,0.9
tt0016142,tt0018097,0.9
tt0016142,tt0018397,0.7
tt0016142,tt0018528,-0.1
tt0016142,tt0018697,0.8
tt0016150,tt0004872,0.9
tt0016150,tt0005041,0.8
tt0016150,tt0006755,0.8
tt0016150,tt0007678,0.8
tt0016150,tt0008443,0.7
tt0016150,tt0008891,0.5
tt0016150,tt0009020,0.1
tt0016150,tt0009567,0.8
tt0016150,tt0011387,0.8
tt0016150,tt0011785,0.3
tt0016150,tt0013332,0.8
tt0016150,tt0014158,-0.1
tt0016150,tt0014602,0.4
tt0016150,tt0015492,0.8
tt0016156,tt0012410,0.8
tt0016156,tt0013679,0.1
tt0016156,tt0014767,-0.9
tt0016156,tt0016959,0.9
tt0016156,tt0017619,-0.8
